cle_interop;id_ban_commune;id_ban_toponyme;id_ban_adresse;voie_nom;lieudit_complement_nom;numero;suffixe;certification_commune;commune_insee;commune_nom;commune_deleguee_insee;commune_deleguee_nom;position;long;lat;x;y;cad_parcelles;source;date_der_maj
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;de0dabc1-7b64-4fe2-b5cb-e390afd699a6;36837c46-b17e-4881-afbd-00e9da67fef3;Rue Gaston Erling;;7;;1;51576;Tours-sur-Marne;;;entrée;4.117031;49.051016;781652.14;6884037.87;;commune;2023-04-30
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;9682e609-ed33-4f0e-83d3-1cac729fcce9;530189cb-5eba-4db4-8cef-f53563b638c3;Rue du Touchet;;7;;1;51576;Tours-sur-Marne;;;entrée;4.120946;49.048533;781942.27;6883765.8;;commune;2023-02-01
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;04fbb930-41df-4c6e-953c-906cfce884ca;067a3248-95b0-44a9-9928-2ce786be0ba8;Place Auguste Chauvet;;7;;1;51576;Tours-sur-Marne;;;entrée;4.122262;49.047048;782040.81;6883602.08;;commune;2023-03-20
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;83527ad4-93c7-4fc0-8043-1995c33cc4bd;dbb86f98-3af1-4db5-a66c-49b3236f33e8;Ruelle des Fossarts;;7;;1;51576;Tours-sur-Marne;;;entrée;4.115517;49.047185;781547.51;6883610.33;;commune;2023-10-10
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;e0830dfc-21dc-47bb-8b9a-c7fd11bc085c;4e16fd83-4485-4e7f-93b8-89d3cf21ed02;Rue du Clos des Fourches;;7;;1;51576;Tours-sur-Marne;;;entrée;4.112981;49.050729;781356.58;6884001.77;;commune;2023-04-28
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;430392c0-87c2-47d1-944c-248ca5611157;98878b05-68d8-423c-b5fd-51d1e81012fd;Rue des Champs Tortus;;7;;1;51576;Tours-sur-Marne;;;entrée;4.110212;49.049884;781155.54;6883904.96;;commune;2023-04-28
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;608df17b-5d90-450a-85b3-d60558fb07d5;cb9f5c5e-15c6-4332-88d1-ce86c0ff39ea;Rue du Docteur Rene Bursaux;;7;;1;51576;Tours-sur-Marne;;;entrée;4.115827;49.050712;781564.63;6884002.82;;commune;2023-04-28
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;8cd99c81-0bcd-4090-8632-720625dd342f;83a1b188-f6a6-4bf7-a488-582d8d3afb0e;Rue de la Vieille Moterie;;7;;1;51576;Tours-sur-Marne;;;entrée;4.118023;49.048239;781729.08;6883730.13;;commune;2023-01-31
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;336b6b1c-3f8f-4434-84ba-0ff46b3d9d95;4cfa7f5e-7361-4f28-8f81-d573eeb01bd0;Rue du Rempart Nord;;7;;1;51576;Tours-sur-Marne;;;entrée;4.119144;49.048709;781810.29;6883783.46;;commune;2023-11-02
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;fed23f22-adaa-435d-8cc3-bae702861845;977ba629-6715-4d4f-8f71-2e508677c34c;Rue de Condé;;7;;1;51576;Tours-sur-Marne;;;entrée;4.123875;49.048353;782156.67;6883748.78;;commune;2023-10-02
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;db2e6a5f-ab85-45ea-b905-bd7344f5d498;677d372e-49c2-4544-b3bd-6c4b029d5967;Rue de la Croix Saint Jacques;;7;;1;51576;Tours-sur-Marne;;;entrée;4.124123;49.052258;782168.56;6884183.39;;commune;2023-03-20
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;c7ae8ba6-c5a2-4d8c-aa38-38e8d298179a;3c255b0d-b0e0-4e68-8512-b2f05048e794;Rue de la Maladrie;;7;;1;51576;Tours-sur-Marne;;;entrée;4.111989;49.0504;781284.59;6883964.13;;commune;2023-04-28
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;eefa7375-4045-4f89-a16d-6769db5d98e2;0b504ac6-d64a-4104-969d-b667fe6148ab;Rue de la Haie du Bois;;7;;1;51576;Tours-sur-Marne;;;entrée;4.113684;49.050675;781408.04;6883996.53;;commune;2023-04-28
51576_xxxx_00007;5b079667-9610-498c-a63d-a11ab685cd8e;eee5c522-7197-4536-b8ef-ecce80999641;45e2259f-a8ab-426c-864e-29bb36686175;Ruelle Saint-Maurice;;7;;1;51576;Tours-sur-Marne;;;entrée;4.119045;49.046854;781805.93;6883577.13;;commune;2023-10-10
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;19f501ab-af65-43ec-b7b2-ae073dccc1b9;3769d59f-bb54-437a-9a78-dcd19f7d70b6;Avenue de Champagne;;8;;1;51576;Tours-sur-Marne;;;entrée;4.116564;49.049676;781620.16;6883888.41;;commune;2023-10-05
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;0a2f370d-cebd-4332-a984-c63d8ff86e79;5ca28981-42fa-4db6-b8c8-958f0e9a580b;Rue Antoine Drouilly;;8;;1;51576;Tours-sur-Marne;;;entrée;4.114664;49.048687;781482.8;6883776.4;;commune;2023-04-30
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;a275b169-19ae-478f-830e-b230fc849be5;167c8361-60f8-4ff7-9ba9-f5a1d0d5487e;Rue du Champ Rouen ZAC Côte des Noirs;;8;;1;51576;Tours-sur-Marne;;;entrée;4.140096;49.071776;783304.75;6886370.59;;commune;2023-01-31
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;719549f3-66a1-4298-b23a-32bddf71eb26;d8ec34cd-68f8-4e81-8ab2-06256f809f01;Rue Adeline Savey;;8;;1;51576;Tours-sur-Marne;;;entrée;4.127391;49.046968;782415.84;6883598.48;;commune;2024-02-05
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;802547a2-0e65-48d9-8876-339c8ceefca4;dd281f0a-67d5-42e0-b554-9f56cad144f4;Rue du Cbr;;8;;1;51576;Tours-sur-Marne;;;entrée;4.116154;49.052095;781586.35;6884156.91;;commune;2023-04-28
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;d39ab8b0-af28-4e45-8815-aea40c000bf6;0e03bc72-d059-4c6f-8261-b27302680c50;Rue des Fossés;;8;;1;51576;Tours-sur-Marne;;;entrée;4.119068;49.04845;781805.13;6883754.68;;commune;2023-10-10
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;37203a66-c8f1-4372-b0ef-7fb37d0af5ae;8b66f03c-034b-4ff6-a735-85a751cbf9a7;Rue Basse du Faubourg;;8;;1;51576;Tours-sur-Marne;;;entrée;4.125522;49.046582;782279.86;6883553.64;;commune;2023-05-31
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;608df17b-5d90-450a-85b3-d60558fb07d5;7361fe62-bfef-4d53-a9af-e731e25884fa;Rue du Docteur Rene Bursaux;;8;;1;51576;Tours-sur-Marne;;;entrée;4.116309;49.050595;781600.03;6883990.33;;commune;2023-04-28
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;336b6b1c-3f8f-4434-84ba-0ff46b3d9d95;0add5af9-ccc4-4515-87d6-2402dd107ccd;Rue du Rempart Nord;;8;;1;51576;Tours-sur-Marne;;;entrée;4.119644;49.04869;781846.84;6883781.91;;commune;2023-11-02
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;eefa7375-4045-4f89-a16d-6769db5d98e2;a3da7103-176c-4ea5-8b1a-f4d8136db576;Rue de la Haie du Bois;;8;;1;51576;Tours-sur-Marne;;;entrée;4.114082;49.050252;781437.79;6883949.85;;commune;2023-04-28
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;7e70ff9f-6566-4d37-8352-abc86efbfd4e;4e4b2a1e-90eb-473b-9965-adf8822854f1;Rue du Montcey;;8;;1;51576;Tours-sur-Marne;;;entrée;4.118217;49.047448;781744.51;6883642.31;;commune;2023-11-02
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;b90100be-144e-4011-bd77-79033f2a3e2e;2b8df8d9-1177-4e12-ade9-b3a8cf62392d;Rue du Magasin;;8;;1;51576;Tours-sur-Marne;;;entrée;4.117675;49.047058;781705.5;6883598.42;;commune;2023-10-02
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;1f11309b-6168-4627-9f6c-5782146ae2a9;70f032ae-1201-4da9-9de1-46010dd1127e;rue du Champ Chapon ZAC Côte des Noirs;;8;;1;51576;Tours-sur-Marne;;;entrée;4.142281;49.071592;783464.68;6886352.47;;commune;2023-01-31
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;e0830dfc-21dc-47bb-8b9a-c7fd11bc085c;f378bb4f-d7eb-4451-8048-10e5ac00aa24;Rue du Clos des Fourches;;8;;1;51576;Tours-sur-Marne;;;entrée;4.11234;49.051361;781308.78;6884071.38;;commune;2023-04-28
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;9af5e9be-16a3-4ce7-85ec-650548e82eed;2ef0f2e5-68b3-421c-b823-9f2d243dc32a;Rue de la Vendange;;8;;1;51576;Tours-sur-Marne;;;entrée;4.125265;49.053026;782250.84;6884269.94;;commune;2023-03-20
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;8901002c-8223-449a-8fed-4815676787e7;03804eff-2116-4a9f-a827-2492ba68ee8d;Rue Protain Gervais;;8;;1;51576;Tours-sur-Marne;;;entrée;4.12219;49.04853;782033.17;6883766.75;;commune;2023-11-02
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;c7ae8ba6-c5a2-4d8c-aa38-38e8d298179a;f3c4eb07-8f9e-4e5a-955d-0938670c49e6;Rue de la Maladrie;;8;;1;51576;Tours-sur-Marne;;;entrée;4.111745;49.050467;781266.68;6883971.31;;commune;2023-04-28
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;06d2a287-bded-4d6e-9b31-2c914907c3ce;a34d2ac4-3f15-4213-a626-9e32dc757588;Rue du Rempart Nord-Est;;8;;1;51576;Tours-sur-Marne;;;entrée;4.1249;49.048625;782231.13;6883780.09;;commune;2023-04-30
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;87e03631-c5ef-49f3-bae4-16832393658b;beca68df-2da9-47f1-9add-13cd04d7a7e3;Rue de l’Eglise;;8;;1;51576;Tours-sur-Marne;;;entrée;4.123117;49.046663;782103.89;6883560.07;;commune;2023-04-24
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;28edafb4-d289-455b-95db-bdd90098b434;944bd951-429b-4cc9-8e46-053b3f55a136;Rue Bernard;;8;;1;51576;Tours-sur-Marne;;;entrée;4.11785;49.047673;781717.33;6883666.98;;commune;2023-01-31
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;8cd99c81-0bcd-4090-8632-720625dd342f;87145923-489a-413e-a340-ed1e8d378abb;Rue de la Vieille Moterie;;8;;1;51576;Tours-sur-Marne;;;entrée;4.118143;49.04831;781737.69;6883738.12;;commune;2023-01-31
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;25441fdf-dca1-4f36-9a81-bea547909b10;fec0b85c-8f6c-42fe-8993-aff290f019f1;Rue du Buisson Jacquet;;8;;1;51576;Tours-sur-Marne;;;entrée;4.110341;49.048979;781166.37;6883804.44;;commune;2023-04-28
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;12f00825-2093-4b88-a9b8-7f6e11e02ae3;8117faf4-6664-4ac8-aa97-2194fd50102f;Rue de la Garde;;8;;1;51576;Tours-sur-Marne;;;entrée;4.119579;49.050405;781839.4;6883972.52;;commune;2023-04-30
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;4f806a35-9536-4620-a54f-a827427e7f58;7f2e1946-054b-4b2b-8ef4-f37bcbf8be5d;Place Gondry;;8;;1;51576;Tours-sur-Marne;;;entrée;4.121917;49.049642;782011.5;6883890.15;;commune;2023-10-02
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;2d445b45-1c0d-40cf-a639-961a5cb9dc56;201e3a51-8751-4fac-aaad-7125ed5053b8;Rue de Crouy;;8;;1;51576;Tours-sur-Marne;;;entrée;4.11642;49.046975;781613.91;6883587.88;;commune;2023-04-30
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;f6e931c0-6d12-4160-8feb-3ba15ec70d1f;55d8c8e0-9f12-4cbd-867b-1d38935b90bb;Rue André Chassigneux;;8;;1;51576;Tours-sur-Marne;;;entrée;4.115275;49.048226;781528.23;6883725.78;;commune;2023-04-30
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;09bc2c6e-65d3-412f-b6a7-e08ced903b5b;a3b94b31-4bff-4af4-9e8a-1a2e669b787b;Rue du Rempart Nord Ouest;;8;;1;51576;Tours-sur-Marne;;;entrée;4.116527;49.048329;781619.54;6883738.5;;commune;2023-11-02
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;430392c0-87c2-47d1-944c-248ca5611157;12ad932b-f591-48c8-8cc5-f2c9505f664f;Rue des Champs Tortus;;8;;1;51576;Tours-sur-Marne;;;entrée;4.110425;49.04978;781171.26;6883893.65;;commune;2023-04-28
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;fed23f22-adaa-435d-8cc3-bae702861845;ae4db6ef-1f69-4f86-bd21-da7f36912df8;Rue de Condé;;8;;1;51576;Tours-sur-Marne;;;entrée;4.125846;49.048201;782300.94;6883733.95;;commune;2023-05-31
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;db2e6a5f-ab85-45ea-b905-bd7344f5d498;e323992b-e69b-4049-99dc-c31e20a16eb8;Rue de la Croix Saint Jacques;;8;;1;51576;Tours-sur-Marne;;;entrée;4.124972;49.05254;782230.22;6884215.58;;commune;2023-03-20
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;d8222438-ede0-4a27-97ff-a131c03ab47b;003fc830-673f-41b2-b82c-82aa27df845d;Rue du Bureau;;8;;1;51576;Tours-sur-Marne;;;entrée;4.120421;49.047761;781905.07;6883679.39;;commune;2023-04-24
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;4421e05c-e1fe-4729-8ab8-b2175d77d8dd;244e79a6-20f9-4cd7-b726-9c02830d60d6;Rue de l’Avenir;;8;;1;51576;Tours-sur-Marne;;;entrée;4.113962;49.048944;781431.13;6883804.23;;commune;2023-04-30
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;a0479ecb-4080-4cb5-b441-61a71d39676a;16df7f3a-4468-44f0-aa3a-cc20f5d4cb85;Rue Haute du Faubourg;;8;;1;51576;Tours-sur-Marne;;;entrée;4.12731;49.046532;782410.59;6883549.95;;commune;2023-12-20
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;a613ba3c-0a2e-4eec-a303-7e97f3538e08;cbec1308-6ae1-410d-a3ea-2d891f0e251e;Place Charles de Gaulle;;8;;1;51576;Tours-sur-Marne;;;entrée;4.119866;49.046992;781865.78;6883593.32;;commune;2023-03-20
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;4d2374b1-a3ba-4a64-aced-168089616838;a30f6763-2814-4cff-9675-898cd9fcd04f;Rue du Mont Brulé;;8;;1;51576;Tours-sur-Marne;;;entrée;4.110089;49.050569;781145.46;6883981.05;;commune;2023-04-28
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;c1efbb74-068c-4740-9bb5-5a590349c14a;a77f370e-f76c-4653-ac29-fc9c25746674;Rue Saint Antoine;;8;;1;51576;Tours-sur-Marne;;;entrée;4.123394;49.048517;782121.19;6883766.61;;commune;2023-05-31
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;27ab37dd-4fc7-477d-b53e-8396fb146895;94994a32-a32d-4156-a1de-9e06a894388b;Rue du Rempart Est;;8;;1;51576;Tours-sur-Marne;;;entrée;4.125724;49.047915;782292.47;6883702.02;;commune;2023-11-02
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;cb342646-b867-4ca7-bdfd-3fd07a548f29;3006e0f3-28fc-4ec4-9ca8-186bf82b9eff;Rue de la Chenevrière;;8;;1;51576;Tours-sur-Marne;;;entrée;4.113367;49.049855;781386.22;6883905.01;;commune;2023-04-28
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;fa68332f-3d1a-4743-873f-94a4dbbc4385;a8c60a66-43ac-4cc4-9ce7-d954aced41c2;Rue du Pignon Bavard;;8;;1;51576;Tours-sur-Marne;;;entrée;4.123293;49.047532;782115.38;6883656.88;;commune;2023-10-02
51576_xxxx_00008;5b079667-9610-498c-a63d-a11ab685cd8e;76b004f2-749d-4034-828e-fbc4a0da7ead;3ebaa3fe-e695-4ee4-9e84-f28b9d4a242f;Rue des Fossarts;;8;;1;51576;Tours-sur-Marne;;;entrée;4.115945;49.046964;781579.13;6883586.13;;commune;2023-04-30
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;db2e6a5f-ab85-45ea-b905-bd7344f5d498;069841ad-22da-4fb1-a101-1375cdf59d20;Rue de la Croix Saint Jacques;;9;;1;51576;Tours-sur-Marne;;;entrée;4.124444;49.052306;782191.94;6884188.96;;commune;2023-03-20
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;c7ae8ba6-c5a2-4d8c-aa38-38e8d298179a;6414d1e0-83b3-4037-9ae1-1de53b74ebcf;Rue de la Maladrie;;9;;1;51576;Tours-sur-Marne;;;entrée;4.111909;49.050594;781278.46;6883985.69;;commune;2023-04-28
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;19f501ab-af65-43ec-b7b2-ae073dccc1b9;b21b9039-07a8-482f-99d6-742949c579de;Avenue de Champagne;;9;;1;51576;Tours-sur-Marne;;;entrée;4.115837;49.049952;781566.56;6883918.36;;commune;2023-10-10
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;4421e05c-e1fe-4729-8ab8-b2175d77d8dd;21adc8fd-aece-4dd7-9f65-d0a6cac08289;Rue de l’Avenir;;9;;1;51576;Tours-sur-Marne;;;entrée;4.113947;49.0485;781430.72;6883754.95;;commune;2023-04-30
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;c1efbb74-068c-4740-9bb5-5a590349c14a;2ba38860-be0b-46c8-beb4-0a7dbf9fdbc3;Rue Saint Antoine;;9;;1;51576;Tours-sur-Marne;;;entrée;4.123312;49.048335;782115.52;6883746.26;;commune;2023-11-02
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;d8222438-ede0-4a27-97ff-a131c03ab47b;57179dc5-14c2-43fa-8264-e52a285bcacd;Rue du Bureau;;9;;1;51576;Tours-sur-Marne;;;entrée;4.119875;49.047735;781865.2;6883675.97;;commune;2023-04-24
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;c61556c2-3178-4568-85bf-bb93171b1645;19c25a27-4378-4d65-9205-282943b7339e;Rue de la Halle;;9;;1;51576;Tours-sur-Marne;;;entrée;4.120066;49.047244;781879.93;6883621.5;;commune;2023-10-02
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;cd61758b-1743-4c3c-8fc3-1e5d87884ca0;f1518a1d-f21a-47bc-82da-80c3d6bfe691;Chemin de Bisseuil;;9;;1;51576;Tours-sur-Marne;;;entrée;4.114131;49.047789;781445.26;6883676.03;;commune;2023-04-30
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;09bc2c6e-65d3-412f-b6a7-e08ced903b5b;54bdf9cd-4d8b-4e61-9d3b-0b37981a70f2;Rue du Rempart Nord Ouest;;9;;1;51576;Tours-sur-Marne;;;entrée;4.115778;49.047941;781565.45;6883694.64;;commune;2023-04-30
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;1f11309b-6168-4627-9f6c-5782146ae2a9;0c4a1f2b-00e8-42d8-8705-a70a0d270c85;rue du Champ Chapon ZAC Côte des Noirs;;9;;1;51576;Tours-sur-Marne;;;entrée;4.142254;49.070687;783464.17;6886251.72;51576000ZC0217;commune;2024-10-30
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;eefa7375-4045-4f89-a16d-6769db5d98e2;3913ece4-6de8-43d9-9f20-00d0c75c1b6a;Rue de la Haie du Bois;;9;;1;51576;Tours-sur-Marne;;;entrée;4.113638;49.050834;781404.49;6884014.15;;commune;2023-04-28
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;9af5e9be-16a3-4ce7-85ec-650548e82eed;7e32ff75-ceea-42bf-829b-6f2c03c5b6f1;Rue de la Vendange;;9;;1;51576;Tours-sur-Marne;;;entrée;4.124326;49.05297;782182.32;6884262.76;;commune;2023-03-20
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;de0dabc1-7b64-4fe2-b5cb-e390afd699a6;21fb78e2-33d7-4e70-b0c5-128fe55532b1;Rue Gaston Erling;;9;;1;51576;Tours-sur-Marne;;;entrée;4.116872;49.051136;781640.39;6884050.99;;commune;2023-04-30
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;8cd99c81-0bcd-4090-8632-720625dd342f;718e9429-4939-413c-9013-d86eab4fc0d0;Rue de la Vieille Moterie;;9;;1;51576;Tours-sur-Marne;;;entrée;4.11781;49.048226;781713.48;6883728.36;;commune;2023-01-31
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;cccebdb0-0f03-4b39-9496-2c61a867f1b8;6d8eab9a-862d-470b-9169-1b527181da12;Allée des Champs Tortus;;9;;1;51576;Tours-sur-Marne;;;entrée;4.109629;49.04983;781112.97;6883898.35;;commune;2025-03-18
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;f6e931c0-6d12-4160-8feb-3ba15ec70d1f;dec6d71a-78cf-4d60-829a-3ed4d9008976;Rue André Chassigneux;;9;;1;51576;Tours-sur-Marne;;;entrée;4.114788;49.047432;781493.86;6883636.95;;commune;2023-04-30
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;a613ba3c-0a2e-4eec-a303-7e97f3538e08;b34c7c76-26c8-45b2-bcaf-4a8e66f693a1;Place Charles de Gaulle;;9;;1;51576;Tours-sur-Marne;;;entrée;4.120078;49.04724;781880.87;6883621.14;;commune;2023-03-20
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;ab2a3230-7fb7-4642-a6e4-ef2fb120f158;87171190-806e-44c2-bdae-70f6d3f68e56;Chemin de Fontaine;;9;;1;51576;Tours-sur-Marne;;;entrée;4.117933;49.050789;781718.45;6884013.5;;commune;2023-04-30
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;08fcfd29-68cd-4543-ae7d-998fe93bd365;defc1c0c-93b3-4723-b435-add177a3f60e;Ruelle Devant Saint Maurice;;9;;1;51576;Tours-sur-Marne;;;entrée;4.119798;49.046728;781861.19;6883563.89;;commune;2023-10-10
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;cb342646-b867-4ca7-bdfd-3fd07a548f29;a674e954-d8b2-452d-88d8-afe19a0fcaa7;Rue de la Chenevrière;;9;;1;51576;Tours-sur-Marne;;;entrée;4.113118;49.049499;781368.53;6883865.08;;commune;2023-04-28
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;76b004f2-749d-4034-828e-fbc4a0da7ead;71c58cfd-f5c1-4317-a6db-6bcb90a3bcca;Rue des Fossarts;;9;;1;51576;Tours-sur-Marne;;;entrée;4.115962;49.047234;781580.01;6883616.15;;commune;2023-04-30
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;72082ec5-46b5-4f3b-a9e4-08bc0e61dc83;cd9543b6-1d1b-4645-ac34-7637e7074b73;Rue Heurpé;;9;;1;51576;Tours-sur-Marne;;;entrée;4.120757;49.049282;781927.28;6883848.87;;commune;2023-02-01
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;04fbb930-41df-4c6e-953c-906cfce884ca;05dd7838-c013-4237-8783-86f683025450;Place Auguste Chauvet;;9;;1;51576;Tours-sur-Marne;;;entrée;4.122318;49.046854;782045.19;6883580.46;;commune;2023-03-20
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;608df17b-5d90-450a-85b3-d60558fb07d5;33de2829-c243-42e0-bfb4-05d0cd1de5ae;Rue du Docteur Rene Bursaux;;9;;1;51576;Tours-sur-Marne;;;entrée;4.115586;49.050893;781546.78;6884022.67;;commune;2023-04-28
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;7b24b08f-02c0-4bf1-8901-38fc3905d4bf;d2c4bf35-793d-4100-94a3-17d901282835;Ruelle des Domaines;;9;;1;51576;Tours-sur-Marne;;;entrée;4.115455;49.046116;781544.68;6883491.39;;commune;2025-10-16
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;8901002c-8223-449a-8fed-4815676787e7;42e21188-cd6b-4fea-a3e0-a9ef3d252a89;Rue Protain Gervais;;9;;1;51576;Tours-sur-Marne;;;entrée;4.122089;49.048475;782025.89;6883760.58;;commune;2023-11-02
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;87e03631-c5ef-49f3-bae4-16832393658b;144ee427-a669-4ffe-a312-144ef758fba4;Rue de l’Eglise;;9;;1;51576;Tours-sur-Marne;;;entrée;4.123168;49.046735;782107.5;6883568.18;;commune;2023-04-24
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;e0830dfc-21dc-47bb-8b9a-c7fd11bc085c;325a9ba5-b29e-4941-8927-f4bf45475f23;Rue du Clos des Fourches;;9;;1;51576;Tours-sur-Marne;;;entrée;4.113064;49.050619;781362.83;6883989.59;;commune;2023-04-28
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;25441fdf-dca1-4f36-9a81-bea547909b10;ed2aa061-b223-4c63-8a22-dc99289ffdba;Rue du Buisson Jacquet;;9;;1;51576;Tours-sur-Marne;;;entrée;4.11109;49.048723;781221.53;6883776.8;;commune;2023-04-28
51576_xxxx_00009;5b079667-9610-498c-a63d-a11ab685cd8e;fed23f22-adaa-435d-8cc3-bae702861845;05618259-a6d0-4f4e-8096-dde7af4d08ea;Rue de Condé;;9;;1;51576;Tours-sur-Marne;;;entrée;4.124293;49.048327;782187.22;6883746.32;;commune;2023-10-02
51576_xxxx_00009_bis;5b079667-9610-498c-a63d-a11ab685cd8e;d8222438-ede0-4a27-97ff-a131c03ab47b;5fd888fa-ac0c-475d-af88-ed295a7ad5cd;Rue du Bureau;;9;bis;1;51576;Tours-sur-Marne;;;entrée;4.119922;49.047766;781868.62;6883679.4;;commune;2023-04-24
51576_xxxx_00010;5b079667-9610-498c-a63d-a11ab685cd8e;336b6b1c-3f8f-4434-84ba-0ff46b3d9d95;2074c80e-a64e-4764-9396-7841cfea5cf4;Rue du Rempart Nord;;10;;1;51576;Tours-sur-Marne;;;entrée;4.119948;49.04875;781868.93;6883788.9;;commune;2023-11-02
